zipcode,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating
98116,2,1.0,1.0,1.0,75.0,96.0
98116,2,1.0,1.0,1.0,75.0,100.0
98116,5,2.5,3.0,3.0,215.0,100.0
98126,4,1.0,1.0,2.0,99.0,95.0
98116,4,1.0,2.0,2.0,165.0,100.0
98116,4,1.0,2.0,2.0,165.0,100.0
98116,10,1.5,3.0,5.0,150.0,80.0
98126,10,2.0,3.0,6.0,249.0,100.0
98116,2,1.5,1.0,1.0,51.0,96.0
98126,6,1.0,2.0,3.0,129.0,90.0
98116,2,1.0,1.0,1.0,79.0,100.0
98116,2,1.0,1.0,1.0,65.0,98.0
98116,2,1.0,1.0,1.0,49.0,100.0
98116,7,2.5,3.0,3.0,180.0,93.0
98116,2,1.0,1.0,1.0,30.0,95.0
98116,7,1.5,3.0,4.0,250.0,100.0
98116,3,1.0,2.0,2.0,150.0,99.0
98116,2,1.0,1.0,1.0,56.0,98.0
98126,6,2.5,3.0,3.0,300.0,100.0
98116,1,1.0,1.0,1.0,45.0,98.0
98116,4,1.5,2.0,2.0,110.0,98.0
98116,1,1.0,1.0,1.0,99.0,98.0
98119,2,1.0,1.0,1.0,53.0,96.0
98199,2,1.0,1.0,1.0,75.0,100.0
98199,2,1.0,1.0,1.0,75.0,97.0
98199,1,2.5,1.0,1.0,90.0,100.0
98119,2,1.0,1.0,1.0,69.0,93.0
98119,2,1.0,1.0,1.0,50.0,80.0
98199,4,1.0,1.0,1.0,150.0,97.0
98119,4,1.0,2.0,2.0,150.0,89.0
98104,2,1.0,1.0,1.0,150.0,89.0
98134,4,1.0,2.0,3.0,320.0,90.0
98134,4,2.5,1.0,2.0,150.0,93.0
98108,2,1.0,1.0,1.0,65.0,99.0
98118,2,1.0,1.0,1.0,45.0,94.0
98108,4,1.0,1.0,2.0,80.0,97.0
98108,2,1.0,1.0,1.0,50.0,89.0
98108,4,1.0,1.0,2.0,89.0,96.0
98108,1,2.0,1.0,1.0,35.0,93.0
98108,2,2.0,1.0,1.0,55.0,91.0
98108,1,2.0,1.0,1.0,35.0,93.0
98108,1,1.0,1.0,1.0,35.0,94.0
98108,2,1.0,1.0,1.0,58.0,89.0
98108,6,2.5,3.0,3.0,170.0,92.0
98108,2,1.0,1.0,1.0,85.0,99.0
98108,1,1.0,1.0,1.0,38.0,89.0
98108,3,2.5,2.0,2.0,104.0,93.0
98108,10,2.0,4.0,7.0,150.0,93.0
98108,2,2.0,1.0,1.0,55.0,93.0
98108,2,1.0,1.0,1.0,130.0,95.0
98108,1,1.0,1.0,1.0,38.0,91.0
98108,2,1.0,1.0,1.0,122.0,99.0
98108,2,1.0,1.0,1.0,55.0,100.0
98108,6,1.0,3.0,3.0,109.0,97.0
98108,6,1.0,2.0,3.0,199.0,88.0
98108,4,1.0,1.0,2.0,100.0,95.0
98108,2,1.0,1.0,2.0,45.0,91.0
98108,2,1.0,1.0,1.0,80.0,100.0
98108,2,1.0,0.0,1.0,99.0,98.0
98108,2,1.0,1.0,1.0,69.0,97.0
98108,2,3.0,1.0,1.0,65.0,95.0
98118,2,1.0,1.0,1.0,60.0,87.0
98118,8,1.0,3.0,3.0,175.0,92.0
98117,5,1.0,1.0,2.0,80.0,86.0
98117,2,1.0,0.0,1.0,85.0,96.0
98103,6,2.0,3.0,4.0,215.0,100.0
98133,6,1.0,2.0,3.0,105.0,92.0
98103,2,1.0,0.0,1.0,90.0,95.0
98117,6,1.0,2.0,3.0,125.0,95.0
98117,4,1.0,2.0,2.0,105.0,99.0
98103,2,1.0,1.0,1.0,34.0,57.0
98103,2,1.5,1.0,1.0,85.0,95.0
98103,1,1.0,1.0,1.0,49.0,86.0
98117,2,0.5,1.0,1.0,50.0,93.0
98103,2,1.0,1.0,1.0,50.0,87.0
98117,2,1.0,1.0,1.0,40.0,100.0
98103,2,1.0,1.0,1.0,40.0,100.0
98117,2,1.0,1.0,2.0,25.0,90.0
98177,2,2.0,1.0,1.0,49.0,80.0
98133,6,1.5,2.0,3.0,129.0,80.0
98103,5,2.0,2.0,2.0,175.0,100.0
98117,2,1.0,1.0,2.0,42.0,95.0
98103,6,3.5,3.0,3.0,299.0,100.0
98103,5,1.0,1.0,2.0,99.0,100.0
98117,4,1.5,2.0,2.0,175.0,100.0
98117,3,1.0,1.0,2.0,120.0,97.0
98103,2,1.0,1.0,1.0,56.0,94.0
98117,1,1.0,1.0,1.0,55.0,100.0
98103,6,2.0,2.0,2.0,235.0,100.0
98103,4,1.0,1.0,1.0,100.0,100.0
98103,2,1.0,1.0,1.0,60.0,99.0
98133,4,1.0,1.0,1.0,67.0,84.0
98117,4,1.0,1.0,1.0,95.0,97.0
98133,5,2.0,2.0,2.0,115.0,93.0
98103,2,1.0,1.0,1.0,50.0,95.0
98103,6,2.0,3.0,4.0,199.0,91.0
98103,3,1.0,1.0,1.0,86.0,96.0
98103,7,1.0,2.0,4.0,175.0,91.0
98103,1,1.0,1.0,1.0,55.0,83.0
98133,2,1.0,1.0,1.0,68.0,93.0
98103,2,1.0,1.0,1.0,60.0,95.0
98103,2,1.0,1.0,1.0,90.0,98.0
98117,8,1.5,3.0,4.0,139.0,98.0
98133,2,1.0,1.0,1.0,51.0,100.0
98117,2,1.0,1.0,1.0,50.0,94.0
98103,3,1.0,1.0,2.0,80.0,100.0
98133,2,1.0,1.0,1.0,95.0,100.0
98117,2,2.0,1.0,1.0,85.0,96.0
98103,5,1.0,2.0,6.0,100.0,90.0
98117,2,1.0,1.0,1.0,63.0,96.0
98103,4,1.0,2.0,1.0,100.0,100.0
98103,5,1.0,2.0,3.0,135.0,91.0
98103,4,1.0,1.0,2.0,69.0,80.0
98117,4,1.0,1.0,3.0,280.0,90.0
98117,4,1.0,1.0,3.0,160.0,100.0
98103,4,1.0,1.0,2.0,75.0,100.0
98103,5,1.0,3.0,3.0,98.0,85.0
98103,3,1.0,2.0,2.0,109.0,93.0
98103,5,2.0,4.0,3.0,225.0,100.0
98103,2,1.0,1.0,1.0,69.0,96.0
98103,4,1.0,2.0,3.0,75.0,94.0
98103,10,3.0,4.0,5.0,300.0,85.0
98117,2,1.0,1.0,1.0,85.0,98.0
98103,2,1.0,1.0,1.0,52.0,95.0
98117,2,1.0,1.0,1.0,100.0,97.0
98103,1,1.0,1.0,1.0,50.0,89.0
98117,2,1.0,1.0,1.0,35.0,89.0
98103,2,1.0,1.0,1.0,66.0,94.0
98103,4,1.0,2.0,2.0,99.0,100.0
98117,7,1.0,2.0,3.0,89.0,90.0
98118,2,1.0,1.0,1.0,45.0,97.0
98108,2,1.5,1.0,1.0,60.0,100.0
98118,10,2.0,3.0,3.0,215.0,83.0
98118,2,1.0,0.0,1.0,138.0,88.0
98136,6,2.5,3.0,3.0,270.0,100.0
98136,9,4.0,5.0,5.0,495.0,100.0
98136,4,1.5,2.0,3.0,165.0,91.0
98136,4,2.0,1.0,2.0,129.0,99.0
98136,2,1.0,1.0,2.0,75.0,97.0
98136,7,1.5,3.0,4.0,177.0,90.0
98136,5,1.5,1.0,2.0,85.0,98.0
98136,2,1.0,1.0,1.0,87.0,90.0
98136,2,1.0,1.0,1.0,78.0,100.0
98144,2,1.5,1.0,1.0,60.0,96.0
98144,2,1.0,1.0,1.0,80.0,100.0
98144,4,2.5,2.0,2.0,180.0,100.0
98144,2,1.0,1.0,1.0,39.0,96.0
98144,2,1.0,1.0,1.0,60.0,98.0
98144,1,1.0,1.0,1.0,42.0,96.0
98144,2,1.5,1.0,1.0,126.0,97.0
98144,1,1.0,1.0,1.0,60.0,100.0
98144,3,2.0,1.0,2.0,89.0,100.0
98144,3,1.0,1.0,2.0,79.0,90.0
98144,6,1.0,1.0,4.0,169.0,87.0
98144,3,1.0,1.0,3.0,79.0,95.0
98144,2,1.0,1.0,1.0,69.0,86.0
98144,1,1.0,1.0,1.0,60.0,90.0
98144,4,0.5,1.0,2.0,65.0,100.0
98144,2,1.5,1.0,1.0,100.0,91.0
98144,3,1.0,0.0,1.0,90.0,98.0
98144,2,1.0,1.0,1.0,59.0,86.0
98144,3,1.0,2.0,2.0,70.0,91.0
98144,3,1.0,1.0,2.0,65.0,93.0
98144,6,1.0,2.0,2.0,85.0,97.0
98144,4,1.0,1.0,1.0,74.0,70.0
98144,2,1.0,0.0,1.0,99.0,94.0
98144,14,3.0,5.0,9.0,399.0,87.0
98144,2,0.5,1.0,1.0,65.0,92.0
98144,8,2.0,3.0,5.0,219.0,86.0
98144,7,1.0,2.0,4.0,165.0,89.0
98144,2,1.5,1.0,1.0,87.0,95.0
98144,2,1.0,1.0,1.0,75.0,97.0
98144,1,1.0,1.0,1.0,30.0,94.0
98144,2,1.0,1.0,1.0,55.0,100.0
98144,2,1.0,1.0,2.0,45.0,100.0
98144,1,1.0,1.0,1.0,50.0,100.0
98144,6,2.0,2.0,2.0,149.0,87.0
98144,2,1.0,1.0,1.0,99.0,100.0
98144,3,1.0,1.0,1.0,69.0,95.0
98144,3,1.0,1.0,1.0,69.0,91.0
98144,2,1.0,1.0,1.0,80.0,97.0
98144,2,1.0,1.0,1.0,55.0,94.0
98144,2,1.0,1.0,1.0,75.0,94.0
98144,2,1.0,1.0,1.0,50.0,100.0
98144,3,1.0,1.0,1.0,69.0,91.0
98144,5,1.0,1.0,4.0,112.0,91.0
98144,3,1.0,1.0,1.0,65.0,98.0
98144,6,1.0,3.0,3.0,104.0,82.0
98144,1,1.5,1.0,1.0,60.0,95.0
98144,2,1.0,1.0,1.0,60.0,80.0
98144,1,2.5,1.0,2.0,105.0,100.0
98144,5,1.0,2.0,2.0,144.0,99.0
98144,2,1.0,1.0,1.0,69.0,98.0
98144,4,1.0,2.0,2.0,108.0,98.0
98122,4,2.0,1.0,1.0,159.0,96.0
98144,4,1.0,2.0,3.0,85.0,98.0
98144,4,1.0,2.0,2.0,135.0,99.0
98144,3,1.0,1.0,2.0,120.0,91.0
98144,3,1.0,1.0,1.0,70.0,91.0
98144,2,1.5,1.0,1.0,150.0,96.0
98144,5,2.5,2.0,2.0,120.0,80.0
98144,2,0.5,1.0,1.0,65.0,96.0
98144,1,1.0,1.0,1.0,60.0,98.0
98144,1,1.0,1.0,1.0,36.0,94.0
98144,2,1.0,1.0,1.0,95.0,95.0
98144,3,1.0,1.0,2.0,75.0,96.0
98144,2,1.0,1.0,1.0,63.0,100.0
98144,2,1.0,1.0,1.0,60.0,97.0
98144,1,1.0,1.0,1.0,37.0,95.0
98144,2,1.0,1.0,1.0,85.0,100.0
98144,2,1.0,1.0,1.0,85.0,100.0
98118,4,1.0,1.0,3.0,84.0,97.0
98118,1,1.0,1.0,1.0,39.0,98.0
98118,5,1.0,1.0,2.0,105.0,94.0
98118,3,0.5,0.0,2.0,105.0,97.0
98118,2,1.0,1.0,1.0,34.0,93.0
98118,3,1.0,1.0,2.0,35.0,92.0
98118,2,1.0,1.0,1.0,65.0,97.0
98118,4,1.0,1.0,2.0,75.0,90.0
98118,12,3.0,4.0,6.0,199.0,98.0
98118,2,1.0,1.0,1.0,45.0,96.0
98118,2,1.0,1.0,1.0,85.0,96.0
98106,5,2.5,3.0,3.0,150.0,89.0
98106,3,1.0,1.0,1.0,41.0,100.0
98106,4,1.0,1.0,2.0,99.0,97.0
98106,3,1.0,1.0,1.0,95.0,96.0
98106,4,1.0,0.0,1.0,79.0,98.0
98106,2,1.0,1.0,1.0,70.0,90.0
98106,2,1.0,1.0,1.0,48.0,96.0
98106,2,1.0,1.0,1.0,65.0,96.0
98106,2,1.0,1.0,1.0,55.0,100.0
98106,6,1.0,3.0,3.0,99.0,93.0
98115,3,1.0,1.0,1.0,110.0,100.0
98115,4,2.0,2.0,2.0,120.0,95.0
98115,2,1.0,1.0,1.0,49.0,86.0
98115,6,2.0,4.0,4.0,244.0,100.0
98115,5,1.0,2.0,3.0,125.0,100.0
98115,8,2.0,3.0,4.0,175.0,60.0
98118,2,1.0,1.0,1.0,38.0,100.0
98118,6,1.0,1.0,1.0,70.0,98.0
98118,4,2.0,3.0,2.0,65.0,100.0
98118,4,1.0,2.0,2.0,99.0,90.0
98118,6,3.0,3.0,3.0,295.0,100.0
98118,2,1.0,1.0,1.0,95.0,100.0
98118,4,1.0,1.0,1.0,45.0,94.0
98118,2,2.0,1.0,1.0,68.0,96.0
98118,2,1.0,1.0,2.0,55.0,93.0
98118,2,1.0,1.0,1.0,40.0,93.0
98118,2,1.0,1.0,1.0,48.0,92.0
98118,2,1.0,1.0,1.0,50.0,100.0
98118,2,1.0,1.0,1.0,60.0,94.0
98118,2,1.0,1.0,1.0,100.0,77.0
98118,14,2.0,2.0,3.0,200.0,100.0
98118,2,1.0,1.0,1.0,35.0,95.0
98178,2,1.0,1.0,1.0,67.0,99.0
98118,2,1.0,1.0,1.0,55.0,92.0
98118,2,1.0,1.0,1.0,65.0,100.0
98178,12,3.0,4.0,4.0,169.0,91.0
98178,2,0.0,0.0,2.0,75.0,91.0
98118,3,1.0,1.0,2.0,88.0,95.0
98118,2,1.0,1.0,1.0,60.0,100.0
98118,2,1.0,1.0,1.0,35.0,90.0
98118,2,1.0,1.0,1.0,57.0,95.0
98118,2,1.0,1.0,1.0,37.0,98.0
98118,2,1.0,1.0,1.0,60.0,92.0
98118,2,1.0,1.0,1.0,39.0,97.0
98118,1,1.0,1.0,1.0,42.0,99.0
98178,2,1.0,1.0,1.0,60.0,93.0
98118,2,1.0,1.0,1.0,69.0,98.0
98108,2,1.0,1.0,1.0,69.0,95.0
98144,5,2.5,2.0,4.0,300.0,80.0
98118,3,1.0,1.0,1.0,65.0,95.0
98118,2,1.5,1.0,1.0,50.0,91.0
98118,2,1.5,1.0,1.0,65.0,98.0
98118,2,1.0,1.0,1.0,65.0,97.0
98118,2,1.0,0.0,1.0,90.0,98.0
98118,2,1.0,0.0,1.0,80.0,94.0
98118,2,1.0,1.0,1.0,99.0,97.0
98118,4,1.0,1.0,2.0,75.0,96.0
98118,2,1.0,1.0,1.0,110.0,87.0
98118,6,1.0,2.0,3.0,125.0,92.0
98118,3,1.0,1.0,1.0,90.0,96.0
98108,2,1.5,1.0,1.0,40.0,93.0
98108,2,1.0,1.0,1.0,50.0,98.0
98118,6,2.5,3.0,3.0,97.0,100.0
98118,10,2.0,3.0,5.0,195.0,71.0
98144,9,2.5,3.0,6.0,195.0,100.0
98118,2,1.0,1.0,1.0,95.0,97.0
98108,2,1.5,1.0,1.0,72.0,97.0
98118,2,1.0,1.0,1.0,100.0,96.0
98108,2,1.0,1.0,1.0,55.0,99.0
98144,3,1.0,1.0,1.0,65.0,91.0
98118,5,1.0,2.0,2.0,124.0,91.0
98108,2,1.0,1.0,1.0,70.0,95.0
98108,2,1.0,1.0,1.0,65.0,88.0
98118,2,1.0,1.0,1.0,65.0,92.0
98108,2,1.5,1.0,1.0,72.0,97.0
98118,6,1.0,3.0,4.0,115.0,97.0
98108,6,2.0,3.0,3.0,220.0,95.0
98118,1,1.0,1.0,1.0,45.0,100.0
98118,3,1.0,1.0,1.0,90.0,97.0
98118,2,1.0,0.0,1.0,90.0,86.0
98108,1,2.5,1.0,1.0,25.0,92.0
98118,6,2.5,3.0,2.0,175.0,93.0
98108,6,2.5,3.0,2.0,150.0,97.0
98118,3,1.0,1.0,2.0,85.0,98.0
98118,4,1.5,1.0,2.0,49.0,100.0
98118,7,1.0,2.0,3.0,110.0,92.0
98118,2,1.0,1.0,1.0,65.0,96.0
98118,2,1.0,1.0,1.0,65.0,99.0
98118,2,1.0,1.0,1.0,85.0,100.0
98144,2,1.0,1.0,2.0,90.0,95.0
98118,2,1.0,1.0,1.0,70.0,96.0
98118,6,1.0,3.0,4.0,199.0,94.0
98118,8,2.0,3.0,5.0,109.0,100.0
98118,4,1.0,1.0,2.0,70.0,98.0
98118,2,1.5,1.0,1.0,58.0,97.0
98118,2,1.0,1.0,1.0,35.0,100.0
98118,8,3.0,4.0,5.0,300.0,94.0
98118,2,1.0,1.0,1.0,95.0,98.0
98144,2,1.0,1.0,1.0,49.0,100.0
98144,2,1.0,1.0,1.0,49.0,100.0
98144,4,1.0,1.0,1.0,95.0,97.0
98144,2,1.0,1.0,1.0,70.0,98.0
98144,1,1.0,1.0,1.0,90.0,100.0
98144,7,3.0,3.0,3.0,150.0,93.0
98118,1,1.0,1.0,1.0,42.0,96.0
98144,2,1.5,1.0,1.0,59.0,100.0
98144,3,2.0,1.0,2.0,125.0,100.0
98118,3,1.0,1.0,1.0,85.0,90.0
98144,2,1.0,1.0,1.0,80.0,100.0
98144,3,1.0,0.0,1.0,125.0,99.0
98144,5,1.0,1.0,3.0,90.0,95.0
98144,5,2.0,2.0,3.0,125.0,100.0
98118,4,1.0,1.0,2.0,70.0,100.0
98118,2,1.0,1.0,1.0,99.0,100.0
98144,6,1.0,2.0,3.0,155.0,100.0
98144,4,1.5,2.0,2.0,140.0,80.0
98118,2,1.5,1.0,1.0,50.0,89.0
98118,6,2.0,3.0,3.0,139.0,89.0
98118,5,1.5,2.0,2.0,126.0,94.0
98118,2,1.0,1.0,1.0,105.0,96.0
98144,2,1.0,1.0,1.0,80.0,99.0
98118,2,1.5,1.0,1.0,92.0,96.0
98144,2,1.0,1.0,1.0,69.0,98.0
98144,2,1.0,1.0,1.0,75.0,92.0
98144,6,1.0,2.0,3.0,150.0,85.0
98144,2,1.0,1.0,2.0,150.0,98.0
98118,2,1.0,1.0,1.0,54.0,94.0
98118,2,1.0,1.0,1.0,52.0,96.0
98144,4,1.0,2.0,3.0,150.0,100.0
98118,2,1.0,1.0,1.0,80.0,94.0
98144,4,1.0,2.0,2.0,200.0,80.0
98144,2,1.0,1.0,1.0,68.0,99.0
98144,2,1.0,1.0,1.0,49.0,100.0
98144,2,1.0,1.0,1.0,39.0,93.0
98144,3,1.0,1.0,1.0,95.0,91.0
98144,2,1.0,1.0,1.0,89.0,96.0
98118,2,1.0,1.0,1.0,62.0,95.0
98144,4,2.0,2.0,1.0,81.0,40.0
98118,2,1.0,0.0,1.0,70.0,87.0
98118,2,1.0,1.0,1.0,110.0,95.0
98118,2,1.0,1.0,1.0,63.0,100.0
98118,3,1.0,1.0,2.0,70.0,92.0
98118,2,1.0,1.0,1.0,60.0,100.0
98118,2,1.0,1.0,1.0,39.0,97.0
98118,2,1.0,1.0,1.0,36.0,94.0
98118,2,1.0,0.0,1.0,100.0,94.0
98118,6,2.0,3.0,4.0,250.0,80.0
98118,2,1.0,1.0,1.0,38.0,93.0
98118,2,1.0,1.0,1.0,65.0,95.0
98118,2,1.0,1.0,1.0,68.0,97.0
98118,4,1.0,2.0,2.0,110.0,95.0
98118,2,1.0,1.0,1.0,100.0,99.0
98118,5,1.0,2.0,2.0,99.0,100.0
98118,2,1.0,1.0,1.0,34.0,96.0
98118,2,1.0,1.0,1.0,41.0,95.0
98118,4,1.0,1.0,2.0,98.0,80.0
98118,5,2.0,2.0,3.0,188.0,96.0
98118,3,1.0,0.0,2.0,85.0,100.0
98118,2,1.0,0.0,1.0,80.0,96.0
98118,8,1.5,4.0,4.0,150.0,90.0
98118,5,2.0,3.0,3.0,160.0,100.0
98118,4,1.0,1.0,3.0,75.0,94.0
98118,4,1.0,1.0,2.0,75.0,96.0
98118,3,1.0,0.0,1.0,95.0,96.0
98118,4,1.0,1.0,1.0,90.0,88.0
98118,7,1.0,2.0,5.0,250.0,100.0
98118,8,1.0,1.0,3.0,115.0,95.0
98118,2,1.0,1.0,1.0,45.0,95.0
98118,4,1.0,2.0,2.0,168.0,95.0
98118,2,1.0,1.0,1.0,127.0,99.0
98118,2,1.0,1.0,1.0,35.0,95.0
98118,2,1.0,1.0,2.0,65.0,99.0
98118,7,3.5,3.0,5.0,279.0,100.0
98118,4,1.0,1.0,2.0,93.0,93.0
98118,2,1.0,1.0,1.0,65.0,96.0
98118,8,2.0,4.0,5.0,150.0,100.0
98118,8,2.0,3.0,3.0,375.0,94.0
98106,2,1.0,0.0,1.0,85.0,100.0
98106,2,1.0,1.0,1.0,55.0,100.0
98106,2,1.0,1.0,1.0,35.0,100.0
98106,2,1.0,1.0,1.0,75.0,96.0
98106,2,1.0,1.0,1.0,65.0,96.0
98106,2,1.0,1.0,1.0,99.0,100.0
98106,4,1.0,2.0,2.0,75.0,100.0
98106,4,1.5,1.0,1.0,80.0,96.0
98106,3,1.0,1.0,2.0,85.0,98.0
98126,3,1.0,1.0,2.0,95.0,95.0
98126,3,1.0,0.0,2.0,69.0,99.0
98106,2,1.0,1.0,1.0,42.0,100.0
98126,2,1.0,1.0,1.0,70.0,99.0
98106,2,1.0,1.0,1.0,55.0,100.0
98106,1,1.5,1.0,1.0,47.0,95.0
98106,6,2.5,2.0,3.0,148.0,92.0
98106,4,1.0,0.0,2.0,95.0,97.0
98126,2,2.5,1.0,1.0,49.0,98.0
98126,2,1.0,1.0,1.0,65.0,96.0
98126,2,1.0,0.0,1.0,58.0,91.0
98106,2,1.5,1.0,1.0,55.0,93.0
98106,5,1.0,2.0,3.0,129.0,98.0
98126,3,1.0,2.0,2.0,95.0,100.0
98106,3,1.0,1.0,2.0,49.0,96.0
98106,2,1.0,1.0,1.0,85.0,80.0
98115,2,1.0,1.0,1.0,59.0,95.0
98125,2,1.0,1.0,1.0,51.0,100.0
98115,8,2.0,4.0,4.0,200.0,98.0
98115,5,1.0,2.0,2.0,100.0,96.0
98115,2,1.0,0.0,1.0,79.0,97.0
98115,2,1.0,1.0,1.0,90.0,96.0
98125,1,1.0,1.0,1.0,30.0,100.0
98125,1,1.0,1.0,1.0,35.0,89.0
98115,2,1.0,1.0,1.0,45.0,87.0
98125,5,1.0,1.0,3.0,95.0,87.0
98125,2,1.0,1.0,1.0,64.0,93.0
98115,4,1.0,1.0,2.0,51.0,100.0
98125,4,1.0,1.0,2.0,75.0,92.0
98125,4,2.0,2.0,3.0,94.0,100.0
98115,2,1.0,1.0,1.0,100.0,100.0
98115,3,1.0,1.0,2.0,69.0,93.0
98115,8,1.0,3.0,3.0,139.0,90.0
98125,1,1.0,1.0,1.0,55.0,100.0
98115,3,1.0,1.0,1.0,50.0,93.0
98115,3,1.0,1.0,1.0,120.0,100.0
98115,2,2.0,1.0,2.0,59.0,80.0
98115,8,2.0,3.0,3.0,135.0,96.0
98125,2,1.0,1.0,1.0,110.0,99.0
98115,6,1.0,2.0,2.0,137.0,94.0
98115,4,1.0,1.0,2.0,67.0,93.0
98115,4,1.0,1.0,1.0,110.0,97.0
98125,2,1.0,1.0,1.0,65.0,95.0
98125,1,1.0,1.0,1.0,37.0,100.0
98115,2,1.0,1.0,1.0,65.0,98.0
98115,2,1.0,1.0,1.0,130.0,100.0
98115,3,1.0,0.0,1.0,79.0,96.0
98115,4,1.0,1.0,1.0,95.0,96.0
98115,2,1.0,0.0,1.0,80.0,98.0
98105,2,1.0,1.0,1.0,85.0,98.0
98105,6,1.0,2.0,3.0,98.0,100.0
98115,2,1.0,1.0,1.0,109.0,100.0
98115,1,1.0,1.0,1.0,28.0,95.0
98115,2,1.0,1.0,1.0,63.0,94.0
98115,3,1.0,1.0,1.0,35.0,97.0
98105,1,1.0,1.0,1.0,42.0,65.0
98115,2,2.0,1.0,1.0,29.0,100.0
98115,2,1.0,1.0,1.0,70.0,95.0
98105,2,1.0,1.0,1.0,74.0,98.0
98115,1,1.0,1.0,1.0,75.0,100.0
98105,2,1.0,1.0,1.0,85.0,97.0
98115,2,1.0,1.0,1.0,93.0,99.0
98115,3,1.0,1.0,1.0,86.0,96.0
98115,4,1.0,1.0,2.0,80.0,98.0
98105,8,2.0,4.0,6.0,280.0,98.0
98115,6,1.0,2.0,4.0,138.0,100.0
98115,2,1.0,0.0,1.0,100.0,87.0
98115,2,1.0,1.0,1.0,45.0,95.0
98115,2,1.0,1.0,1.0,39.0,100.0
98115,6,1.0,2.0,3.0,127.0,99.0
98105,3,1.0,2.0,3.0,110.0,67.0
98115,2,1.0,1.0,1.0,40.0,100.0
98105,1,1.5,1.0,1.0,40.0,98.0
98105,4,1.0,1.0,2.0,125.0,77.0
98105,1,1.0,1.0,1.0,39.0,83.0
98115,8,2.5,3.0,3.0,325.0,76.0
98105,4,1.0,2.0,1.0,95.0,99.0
98105,6,1.0,1.0,2.0,115.0,87.0
98115,8,1.0,3.0,4.0,245.0,53.0
98115,4,1.0,1.0,2.0,69.0,95.0
98115,3,1.0,1.0,1.0,129.0,100.0
98115,2,1.0,1.0,1.0,28.0,90.0
98105,3,1.0,1.0,1.0,105.0,91.0
98115,1,1.0,1.0,1.0,38.0,96.0
98105,1,1.0,1.0,1.0,39.0,80.0
98105,4,2.0,2.0,2.0,80.0,80.0
98115,3,1.0,1.0,2.0,110.0,80.0
98105,4,1.0,1.0,4.0,100.0,94.0
98105,1,2.0,1.0,1.0,50.0,80.0
98115,4,1.0,1.0,2.0,75.0,98.0
98115,3,1.0,1.0,2.0,85.0,98.0
98115,2,1.0,1.0,1.0,70.0,96.0
98105,1,1.5,1.0,1.0,45.0,96.0
98105,2,2.0,1.0,1.0,60.0,60.0
98105,2,1.0,1.0,1.0,95.0,98.0
98115,3,0.5,0.0,2.0,39.0,94.0
98115,2,1.0,0.0,2.0,88.0,98.0
98115,8,3.0,3.0,3.0,175.0,93.0
98115,2,1.0,1.0,1.0,80.0,90.0
98115,2,1.0,1.0,1.0,35.0,93.0
98115,4,1.0,1.0,1.0,84.0,98.0
98105,1,1.0,1.0,1.0,49.0,80.0
98115,6,2.0,3.0,3.0,196.0,98.0
98106,4,1.5,2.0,2.0,120.0,100.0
98106,2,1.0,0.0,1.0,55.0,100.0
98106,2,1.0,1.0,1.0,60.0,100.0
98106,5,1.0,2.0,3.0,129.0,90.0
98106,3,1.0,1.0,2.0,90.0,97.0
98106,2,1.0,1.0,1.0,70.0,98.0
98106,2,1.0,1.0,1.0,65.0,96.0
98106,2,1.0,1.0,1.0,55.0,97.0
98102,3,1.0,1.0,2.0,120.0,95.0
98102,8,3.5,4.0,5.0,525.0,85.0
98102,4,1.0,1.0,2.0,99.0,100.0
98102,1,1.5,1.0,1.0,90.0,99.0
98102,10,4.0,6.0,7.0,750.0,94.0
98102,6,2.0,3.0,3.0,250.0,93.0
98102,2,1.0,1.0,1.0,125.0,99.0
98102,2,1.5,1.0,1.0,130.0,100.0
98102,2,1.0,1.0,1.0,135.0,76.0
