zipcode,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating
98121,2,1.0,0.0,1.0,103.0,81.0
98119,2,1.0,1.0,1.0,200.0,91.0
98109,2,1.0,1.0,1.0,120.0,100.0
98109,3,1.0,1.0,2.0,200.0,96.0
98109,4,1.0,1.0,1.0,115.0,100.0
98119,3,1.5,1.0,1.0,125.0,91.0
98109,2,1.0,0.0,1.0,115.0,100.0
98109,4,1.0,1.0,2.0,95.0,96.0
98109,2,1.0,1.0,1.0,80.0,90.0
98119,2,1.0,1.0,1.0,130.0,93.0
98109,2,1.0,1.0,1.0,130.0,91.0
98109,2,1.0,1.0,1.0,72.0,89.0
98109,6,3.0,3.0,3.0,275.0,97.0
98109,2,1.0,1.0,1.0,80.0,93.0
98119,2,1.0,1.0,1.0,75.0,100.0
98119,2,1.0,0.0,1.0,95.0,98.0
98109,6,3.5,3.0,5.0,310.0,100.0
98109,1,1.0,1.0,1.0,38.0,100.0
98119,4,1.0,2.0,2.0,189.0,91.0
98109,2,1.0,1.0,1.0,205.0,100.0
98109,2,1.0,1.0,1.0,199.0,100.0
98109,2,1.0,1.0,1.0,67.0,100.0
98119,2,1.0,1.0,1.0,72.0,97.0
98109,2,1.0,0.0,1.0,175.0,93.0
98109,3,1.0,1.0,1.0,97.0,100.0
98109,2,1.0,2.0,2.0,200.0,85.0
98119,4,2.0,2.0,2.0,190.0,100.0
98119,1,1.0,1.0,1.0,100.0,100.0
98109,2,1.0,1.0,1.0,99.0,93.0
98109,2,1.0,1.0,1.0,99.0,97.0
98109,2,1.0,1.0,1.0,119.0,100.0
98119,2,1.0,1.0,1.0,225.0,99.0
98109,2,1.0,1.0,1.0,100.0,98.0
98119,4,1.0,1.0,3.0,195.0,98.0
98119,2,1.0,0.0,1.0,85.0,90.0
98109,2,1.5,1.0,1.0,190.0,100.0
98119,2,1.0,0.0,1.0,119.0,96.0
98119,2,1.0,1.0,1.0,145.0,100.0
98109,2,1.0,1.0,1.0,220.0,100.0
98119,3,1.0,1.0,1.0,99.0,100.0
98119,4,1.0,1.0,2.0,125.0,94.0
98119,2,1.0,1.0,1.0,75.0,95.0
98109,2,1.0,1.0,1.0,145.0,93.0
98109,3,1.0,0.0,2.0,90.0,97.0
98109,2,1.0,1.0,1.0,76.0,98.0
98109,2,1.0,1.0,1.0,150.0,100.0
98109,2,1.0,1.0,1.0,93.0,95.0
98109,2,1.0,0.0,1.0,89.0,97.0
98109,2,1.0,1.0,1.0,160.0,100.0
98115,1,1.0,1.0,1.0,65.0,88.0
98115,4,1.0,1.0,2.0,100.0,92.0
98115,5,1.5,2.0,3.0,98.0,95.0
98115,6,1.0,3.0,4.0,250.0,88.0
98115,1,1.0,1.0,1.0,65.0,95.0
98115,4,1.0,1.0,2.0,75.0,97.0
98115,2,1.0,0.0,1.0,100.0,100.0
98115,1,1.0,1.0,1.0,60.0,94.0
98115,2,1.0,1.0,1.0,48.0,93.0
98115,2,1.0,1.0,1.0,48.0,93.0
98115,1,1.0,1.0,1.0,60.0,92.0
98115,5,2.0,2.0,2.0,125.0,100.0
98115,6,1.0,3.0,3.0,200.0,100.0
98117,2,1.0,1.0,1.0,85.0,95.0
98117,2,1.5,1.0,1.0,75.0,100.0
98117,2,1.0,0.0,1.0,75.0,96.0
98117,2,1.0,0.0,1.0,80.0,100.0
98117,5,1.0,2.0,2.0,180.0,90.0
98177,6,1.5,3.0,3.0,240.0,100.0
98117,4,1.0,2.0,2.0,275.0,90.0
98177,4,1.0,2.0,3.0,108.0,100.0
98117,2,0.5,1.0,1.0,150.0,98.0
98117,3,1.0,1.0,2.0,75.0,97.0
98177,8,1.0,3.0,3.0,99.0,100.0
98125,5,1.0,3.0,3.0,110.0,87.0
98125,2,1.0,1.0,1.0,92.0,100.0
98125,2,1.0,1.0,2.0,70.0,100.0
98125,1,1.0,1.0,1.0,80.0,80.0
98125,6,2.5,3.0,3.0,250.0,100.0
98125,2,1.0,1.0,1.0,89.0,95.0
98133,2,1.0,1.0,1.0,90.0,100.0
98133,2,1.0,1.0,1.0,50.0,100.0
98133,4,1.5,1.0,2.0,170.0,100.0
98133,1,1.0,1.0,1.0,45.0,91.0
98133,2,1.0,1.0,1.0,39.0,89.0
98133,4,1.0,1.0,1.0,78.0,100.0
98133,5,1.0,1.0,1.0,60.0,98.0
98133,2,1.0,1.0,1.0,65.0,91.0
98133,4,1.5,2.0,2.0,90.0,100.0
98133,4,1.5,1.0,1.0,64.0,86.0
98133,8,3.0,3.0,4.0,190.0,84.0
98133,2,1.0,1.0,1.0,39.0,100.0
98117,2,1.0,1.0,1.0,77.0,95.0
98107,2,1.0,1.0,2.0,75.0,95.0
98107,2,1.0,1.0,1.0,75.0,95.0
98107,2,1.5,1.0,1.0,55.0,97.0
98107,2,1.0,1.0,1.0,70.0,95.0
98107,2,1.0,1.0,1.0,85.0,92.0
98117,2,1.0,0.0,2.0,85.0,100.0
98117,6,2.5,3.0,3.0,350.0,100.0
98117,3,1.0,1.0,2.0,92.0,100.0
98107,5,2.5,2.0,2.0,200.0,93.0
98117,2,1.0,1.0,1.0,50.0,100.0
98117,5,2.0,3.0,3.0,150.0,90.0
98117,6,2.0,3.0,4.0,475.0,97.0
98107,5,3.0,3.0,3.0,375.0,93.0
98107,4,2.5,3.0,2.0,350.0,100.0
98133,2,1.0,1.0,1.0,75.0,88.0
98133,4,1.0,2.0,2.0,119.0,99.0
98133,4,1.5,2.0,2.0,125.0,98.0
98133,8,2.0,3.0,5.0,200.0,93.0
98125,6,1.0,2.0,3.0,108.0,92.0
98125,4,1.0,1.0,1.0,125.0,99.0
98133,2,1.0,1.0,1.0,70.0,87.0
98125,4,1.0,1.0,1.0,70.0,85.0
98133,6,1.0,2.0,4.0,98.0,100.0
98133,2,1.0,1.0,1.0,100.0,97.0
98133,4,1.0,1.0,2.0,80.0,80.0
98125,6,1.0,2.0,2.0,139.0,93.0
98125,8,1.0,2.0,1.0,150.0,80.0
98125,2,2.0,1.0,2.0,55.0,100.0
98125,6,1.5,2.0,2.0,125.0,84.0
98103,2,1.0,1.0,1.0,150.0,90.0
98103,4,1.0,1.0,1.0,95.0,96.0
98133,2,1.0,1.0,1.0,88.0,100.0
98133,4,1.0,3.0,4.0,100.0,87.0
98103,3,2.5,1.0,1.0,50.0,100.0
98103,2,1.0,1.0,1.0,96.0,97.0
98103,4,1.0,2.0,2.0,85.0,98.0
98103,6,1.0,3.0,3.0,189.0,90.0
98103,2,1.0,1.0,1.0,55.0,94.0
98103,2,1.5,1.0,1.0,50.0,100.0
98103,2,1.0,1.0,1.0,65.0,100.0
98103,4,1.0,0.0,2.0,79.0,100.0
98103,2,1.0,1.0,1.0,55.0,100.0
98103,2,1.0,1.0,1.0,65.0,98.0
98103,2,1.0,1.0,1.0,95.0,99.0
98117,4,1.0,2.0,2.0,100.0,88.0
98103,4,1.0,1.0,2.0,135.0,96.0
98103,2,1.0,1.0,1.0,87.0,100.0
98117,2,1.0,1.0,2.0,97.0,94.0
98117,2,1.0,1.0,1.0,78.0,84.0
98103,6,2.0,3.0,3.0,150.0,100.0
98117,6,1.0,2.0,2.0,95.0,93.0
98103,16,4.0,7.0,10.0,375.0,100.0
98107,4,1.0,3.0,2.0,325.0,94.0
98117,2,3.0,1.0,1.0,60.0,100.0
98117,2,1.0,1.0,1.0,50.0,100.0
98103,2,1.0,1.0,1.0,120.0,95.0
98117,4,1.0,1.0,3.0,88.0,100.0
98103,4,1.0,1.0,2.0,150.0,94.0
98103,6,1.0,2.0,1.0,195.0,100.0
98103,3,2.0,1.0,2.0,50.0,97.0
98103,5,2.5,2.0,3.0,250.0,94.0
98103,2,1.0,1.0,1.0,87.0,94.0
98103,2,1.5,1.0,1.0,70.0,97.0
98117,8,2.0,3.0,4.0,175.0,100.0
98103,6,1.5,3.0,3.0,165.0,95.0
98103,4,1.0,1.0,1.0,120.0,96.0
98117,8,2.0,3.0,5.0,239.0,80.0
98103,4,1.0,2.0,2.0,200.0,99.0
98117,4,1.0,1.0,2.0,135.0,100.0
98103,4,1.0,2.0,3.0,155.0,100.0
98103,5,1.0,3.0,3.0,78.0,89.0
98107,2,1.0,1.0,1.0,50.0,95.0
98103,5,1.0,1.0,2.0,90.0,98.0
98103,4,1.0,2.0,2.0,151.0,98.0
98103,2,1.0,1.0,1.0,75.0,97.0
98107,4,1.0,2.0,2.0,189.0,94.0
98103,2,1.0,0.0,1.0,85.0,97.0
98103,5,2.0,3.0,3.0,112.0,96.0
98103,6,1.0,2.0,5.0,100.0,94.0
98103,4,1.0,1.0,1.0,150.0,84.0
98103,3,1.0,1.0,1.0,55.0,97.0
98107,2,1.0,1.0,1.0,80.0,99.0
98103,6,1.0,1.0,3.0,95.0,97.0
98107,2,1.0,1.0,1.0,50.0,95.0
98117,6,1.0,3.0,3.0,190.0,95.0
98103,4,1.0,2.0,2.0,145.0,94.0
98107,2,1.0,1.0,1.0,90.0,97.0
98103,8,3.5,4.0,3.0,349.0,80.0
98117,4,1.0,2.0,2.0,150.0,100.0
98103,6,1.0,2.0,3.0,105.0,100.0
98117,2,1.0,1.0,1.0,95.0,98.0
98117,4,1.0,1.0,2.0,85.0,94.0
98117,4,1.0,1.0,1.0,100.0,96.0
98103,2,1.0,1.0,1.0,67.0,99.0
98103,2,1.0,0.0,1.0,75.0,95.0
98117,2,1.0,0.0,1.0,69.0,91.0
98117,3,1.0,1.0,1.0,96.0,96.0
98103,2,1.5,1.0,1.0,60.0,94.0
98103,2,1.0,0.0,1.0,95.0,93.0
98107,3,1.0,1.0,1.0,100.0,91.0
98107,2,1.0,1.0,1.0,55.0,97.0
98105,4,1.0,2.0,2.0,130.0,96.0
98115,2,1.0,1.0,1.0,125.0,99.0
98105,4,1.0,2.0,2.0,200.0,100.0
98105,12,3.5,5.0,7.0,400.0,90.0
98105,4,1.0,1.0,1.0,165.0,97.0
98105,2,1.0,1.0,1.0,117.0,100.0
98105,2,1.0,1.0,1.0,85.0,98.0
98105,2,1.0,1.0,1.0,62.0,91.0
98105,2,1.0,0.0,2.0,100.0,95.0
98105,2,1.0,1.0,1.0,100.0,100.0
98105,2,1.0,1.0,1.0,60.0,97.0
98105,4,1.0,2.0,4.0,185.0,99.0
98105,2,1.0,1.0,1.0,99.0,98.0
98105,4,1.0,1.0,2.0,125.0,98.0
98105,2,1.0,1.0,1.0,60.0,100.0
98105,4,2.0,2.0,2.0,100.0,90.0
98105,2,1.0,1.0,1.0,55.0,94.0
98199,2,1.0,1.0,1.0,550.0,100.0
98199,2,1.0,1.0,1.0,75.0,96.0
98199,2,1.0,1.0,1.0,95.0,90.0
98199,2,1.0,0.0,1.0,150.0,98.0
98199,2,1.0,1.0,1.0,110.0,93.0
98199,4,1.0,1.0,2.0,228.0,96.0
98199,6,2.0,2.0,3.0,110.0,100.0
98199,6,3.5,3.0,3.0,950.0,96.0
98199,4,1.5,2.0,3.0,225.0,100.0
98199,6,1.5,3.0,3.0,250.0,98.0
98199,4,1.0,1.0,1.0,150.0,98.0
98199,2,1.5,1.0,1.0,48.0,100.0
98199,8,3.0,3.0,4.0,330.0,100.0
98199,2,1.0,1.0,1.0,125.0,96.0
98106,2,1.0,1.0,1.0,70.0,100.0
98106,2,1.0,1.0,1.0,70.0,100.0
98106,2,1.0,1.0,1.0,72.0,96.0
98126,4,1.0,2.0,2.0,99.0,94.0
98126,4,1.0,2.0,2.0,78.0,91.0
98106,5,1.0,3.0,3.0,250.0,98.0
98126,2,1.0,1.0,1.0,39.0,99.0
98106,6,1.0,3.0,3.0,95.0,93.0
98106,4,1.0,2.0,3.0,102.0,80.0
98126,2,1.0,1.0,1.0,60.0,96.0
98126,4,1.5,1.0,3.0,49.0,97.0
98136,2,1.0,1.0,1.0,60.0,94.0
98136,2,1.0,1.0,1.0,79.0,97.0
98136,2,1.0,0.0,1.0,76.0,96.0
98136,2,1.0,1.0,1.0,110.0,96.0
98136,2,1.0,1.0,1.0,59.0,96.0
98136,7,1.0,2.0,2.0,195.0,89.0
98116,3,1.0,1.0,2.0,85.0,100.0
98136,7,2.0,3.0,4.0,200.0,96.0
98116,4,1.0,2.0,2.0,109.0,91.0
98116,4,1.0,2.0,2.0,200.0,100.0
98136,6,1.0,2.0,4.0,135.0,94.0
98108,2,3.0,1.0,1.0,70.0,92.0
98108,2,3.0,1.0,1.0,90.0,91.0
98108,2,1.0,1.0,1.0,50.0,97.0
98108,4,1.0,1.0,1.0,99.0,100.0
98108,2,3.0,1.0,1.0,70.0,93.0
98108,2,1.0,1.0,1.0,65.0,96.0
98108,2,1.0,1.0,1.0,90.0,92.0
98108,2,3.0,1.0,1.0,75.0,90.0
98108,4,1.0,2.0,3.0,105.0,88.0
98126,4,1.0,2.0,3.0,125.0,96.0
98126,2,1.0,1.0,1.0,60.0,90.0
98106,3,1.0,1.0,2.0,65.0,93.0
98106,3,1.0,1.0,1.0,58.0,95.0
98106,4,1.0,1.0,2.0,120.0,92.0
98106,4,1.0,1.0,1.0,150.0,99.0
98106,2,1.0,1.0,1.0,55.0,97.0
98106,4,1.0,2.0,2.0,110.0,93.0
98106,2,1.0,1.0,1.0,75.0,92.0
98106,2,1.0,1.0,1.0,53.0,92.0
98106,4,2.0,2.0,2.0,129.0,100.0
98112,2,1.0,1.0,1.0,30.0,92.0
98112,2,1.0,1.0,1.0,70.0,100.0
98112,2,1.0,1.0,1.0,80.0,100.0
98112,2,1.0,1.0,1.0,125.0,94.0
98112,4,1.0,1.0,1.0,95.0,80.0
98112,8,2.5,4.0,4.0,285.0,100.0
98112,2,1.0,1.0,1.0,109.0,100.0
98112,2,1.0,1.0,1.0,80.0,80.0
98112,2,2.0,1.0,1.0,200.0,100.0
98112,3,1.0,1.0,2.0,70.0,89.0
98112,4,1.0,1.0,1.0,139.0,100.0
98112,2,1.0,1.0,1.0,75.0,95.0
98112,2,1.5,1.0,1.0,150.0,100.0
98112,5,1.5,2.0,2.0,215.0,93.0
98112,5,1.0,2.0,3.0,250.0,96.0
98112,5,2.0,2.0,2.0,139.0,100.0
98112,4,1.0,2.0,2.0,104.0,87.0
98112,2,2.5,2.0,2.0,125.0,95.0
98112,1,3.5,1.0,1.0,33.0,94.0
98112,1,3.5,1.0,1.0,27.0,94.0
98112,1,3.5,1.0,1.0,29.0,100.0
98112,1,1.0,1.0,1.0,29.0,94.0
98112,1,3.5,1.0,1.0,29.0,89.0
98112,1,1.0,1.0,1.0,30.0,92.0
98112,2,1.5,1.0,1.0,65.0,99.0
98122,2,5.0,1.0,1.0,125.0,93.0
98112,2,1.0,1.0,1.0,84.0,96.0
98102,2,1.0,1.0,1.0,70.0,95.0
98112,2,1.0,1.0,1.0,40.0,93.0
98112,2,1.0,1.0,1.0,75.0,98.0
98122,2,1.0,1.0,1.0,155.0,98.0
98122,1,5.0,1.0,1.0,145.0,97.0
98122,2,1.0,1.0,1.0,165.0,90.0
98112,2,1.0,1.0,1.0,65.0,91.0
98112,2,1.0,1.0,1.0,125.0,94.0
98112,2,1.0,0.0,1.0,140.0,98.0
98112,2,1.0,1.0,1.0,120.0,100.0
98112,2,1.0,1.0,1.0,100.0,100.0
98112,2,1.0,1.0,1.0,45.0,97.0
98112,4,2.0,2.0,2.0,300.0,100.0
98112,2,1.0,1.0,1.0,150.0,98.0
98112,2,1.0,0.0,1.0,99.0,97.0
98112,4,1.0,2.0,2.0,139.0,99.0
98122,2,1.0,1.0,1.0,100.0,94.0
98112,4,1.0,1.0,2.0,180.0,91.0
98112,1,1.0,1.0,1.0,30.0,91.0
98112,4,1.5,2.0,2.0,300.0,100.0
98112,2,1.0,1.0,1.0,51.0,94.0
98112,2,1.0,1.0,1.0,70.0,94.0
98112,2,1.0,0.0,1.0,104.0,80.0
98112,1,3.0,1.0,1.0,80.0,98.0
98112,4,1.0,1.0,2.0,150.0,93.0
98112,4,1.0,1.0,2.0,125.0,94.0
98112,2,1.0,1.0,1.0,200.0,84.0
98112,4,1.0,2.0,2.0,115.0,100.0
98112,2,1.0,0.0,1.0,85.0,94.0
98112,2,1.0,1.0,1.0,120.0,93.0
98112,6,1.5,3.0,3.0,400.0,100.0
98112,1,2.0,1.0,1.0,95.0,100.0
98112,14,3.5,6.0,9.0,545.0,100.0
98112,4,2.0,2.0,2.0,250.0,96.0
98112,2,1.0,1.0,1.0,150.0,100.0
98122,2,1.0,1.0,1.0,22.0,100.0
98112,4,1.0,0.0,1.0,120.0,100.0
98122,5,2.0,2.0,2.0,140.0,100.0
98112,5,1.0,2.0,2.0,125.0,100.0
98122,4,2.5,2.0,2.0,126.0,93.0
98112,1,1.0,1.0,1.0,150.0,100.0
98112,4,1.0,1.0,2.0,129.0,94.0
98112,2,1.0,0.0,1.0,125.0,98.0
98112,6,2.0,2.0,3.0,250.0,100.0
98112,6,1.0,2.0,4.0,220.0,96.0
98112,6,1.0,3.0,3.0,165.0,98.0
98112,2,1.0,0.0,1.0,88.0,94.0
98112,9,4.5,5.0,5.0,450.0,100.0
98122,1,3.0,1.0,1.0,105.0,92.0
98102,8,2.0,3.0,5.0,295.0,99.0
98112,2,1.0,1.0,1.0,65.0,93.0
98112,7,3.0,3.0,5.0,158.0,85.0
98112,5,1.0,2.0,2.0,125.0,100.0
98112,4,1.0,2.0,2.0,125.0,100.0
98122,2,1.0,1.0,1.0,80.0,100.0
98112,1,3.5,1.0,1.0,31.0,95.0
98112,4,1.0,1.0,1.0,115.0,84.0
98112,1,3.5,1.0,1.0,29.0,90.0
98112,1,3.5,1.0,1.0,29.0,90.0
98122,4,2.5,2.0,2.0,120.0,96.0
98122,2,1.0,1.0,1.0,135.0,97.0
98112,4,1.5,2.0,3.0,125.0,70.0
98122,2,2.0,1.0,1.0,80.0,97.0
98122,3,1.0,1.0,1.0,125.0,82.0
98122,2,1.5,1.0,1.0,97.0,95.0
98122,6,2.5,2.0,3.0,300.0,95.0
98122,2,1.0,1.0,1.0,95.0,100.0
98112,4,1.0,2.0,3.0,135.0,80.0
98112,1,3.5,1.0,1.0,30.0,100.0
98122,4,1.0,0.0,3.0,92.0,100.0
98112,2,1.0,1.0,1.0,80.0,96.0
98112,1,3.5,1.0,1.0,30.0,99.0
98112,2,1.0,0.0,2.0,90.0,98.0
98112,2,1.0,1.0,1.0,65.0,98.0
98112,1,1.0,1.0,1.0,31.0,85.0
98112,2,1.0,0.0,1.0,139.0,94.0
98112,2,1.0,1.0,1.0,135.0,92.0
98112,2,1.0,0.0,1.0,83.0,100.0
98112,2,1.0,1.0,1.0,85.0,93.0
98112,2,1.0,1.0,1.0,195.0,96.0
98112,9,2.5,3.0,6.0,450.0,100.0
98112,3,1.0,1.0,1.0,98.0,94.0
98177,2,1.0,1.0,1.0,45.0,100.0
98177,4,1.0,1.0,2.0,125.0,96.0
98133,2,1.5,1.0,1.0,75.0,98.0
98177,3,1.0,1.0,1.0,99.0,100.0
98177,6,1.0,2.0,3.0,49.0,94.0
98177,4,1.0,1.0,2.0,67.0,100.0
98117,3,1.0,1.0,2.0,105.0,95.0
98177,6,2.0,3.0,4.0,195.0,98.0
98133,6,1.0,2.0,3.0,125.0,95.0
98133,2,1.0,1.0,2.0,65.0,91.0
98133,2,1.0,1.0,1.0,125.0,100.0
98177,2,1.0,1.0,1.0,39.0,92.0
98133,4,2.0,1.0,1.0,68.0,93.0
98177,6,1.0,0.0,4.0,120.0,91.0
98133,2,2.0,1.0,1.0,86.0,99.0
98177,1,2.0,1.0,1.0,39.0,100.0
98103,2,1.0,1.0,1.0,200.0,89.0
98103,3,1.0,1.0,1.0,84.0,90.0
98103,2,1.0,1.0,1.0,150.0,100.0
98103,2,1.0,1.0,1.0,82.0,100.0
98103,2,1.0,1.0,1.0,140.0,97.0
98107,2,1.0,1.0,2.0,99.0,99.0
98107,2,3.0,1.0,1.0,75.0,95.0
98103,4,1.0,2.0,2.0,125.0,93.0
98107,4,1.0,1.0,1.0,138.0,96.0
98103,2,1.5,1.0,1.0,65.0,98.0
98103,4,3.5,3.0,3.0,250.0,96.0
98107,5,1.0,2.0,2.0,180.0,90.0
98103,2,1.0,0.0,1.0,129.0,98.0
98103,2,1.0,1.0,1.0,61.0,98.0
98103,8,2.5,3.0,3.0,275.0,96.0
98107,4,1.0,1.0,2.0,59.0,100.0
98103,5,2.0,3.0,4.0,500.0,80.0
98103,3,1.0,1.0,2.0,200.0,95.0
98103,2,1.0,1.0,1.0,95.0,94.0
98103,2,1.0,1.0,1.0,99.0,94.0
98103,1,1.0,1.0,1.0,55.0,91.0
98107,3,1.0,1.0,1.0,105.0,98.0
98103,2,1.0,1.0,1.0,75.0,95.0
98103,1,1.0,1.0,1.0,52.0,99.0
98103,2,1.0,1.0,1.0,57.0,94.0
98103,3,1.0,1.0,2.0,54.0,94.0
98103,3,1.0,1.0,2.0,50.0,94.0
98103,2,1.0,1.0,1.0,67.0,96.0
98103,2,1.0,1.0,1.0,43.0,88.0
98103,1,1.5,1.0,1.0,97.0,99.0
98107,2,1.0,1.0,1.0,55.0,94.0
98103,2,1.0,1.0,1.0,69.0,100.0
98103,2,1.0,1.0,1.0,99.0,97.0
98103,6,1.0,2.0,4.0,149.0,94.0
98103,4,1.0,1.0,3.0,97.0,95.0
98103,2,1.0,1.0,1.0,45.0,94.0
98103,8,3.0,4.0,4.0,450.0,100.0
98103,1,1.0,1.0,1.0,49.0,100.0
98103,2,1.0,1.0,2.0,68.0,92.0
98103,2,1.0,1.0,1.0,75.0,96.0
98103,4,1.0,1.0,2.0,120.0,80.0
98103,5,1.0,1.0,2.0,125.0,91.0
98103,12,3.0,4.0,6.0,300.0,100.0
98103,3,1.0,0.0,1.0,115.0,100.0
98103,4,1.0,2.0,2.0,185.0,95.0
98103,6,1.0,2.0,6.0,149.0,95.0
98103,2,1.0,1.0,1.0,52.0,96.0
98107,2,1.0,0.0,1.0,75.0,100.0
98103,2,1.0,1.0,1.0,70.0,100.0
98103,4,1.0,2.0,3.0,125.0,96.0
98103,3,1.0,1.0,1.0,99.0,90.0
98103,2,1.0,1.0,1.0,100.0,97.0
98103,2,1.0,1.0,1.0,60.0,100.0
98107,6,1.5,3.0,3.0,275.0,95.0
98103,2,1.0,1.0,1.0,232.0,100.0
98103,2,1.0,0.0,1.0,95.0,99.0
98103,6,2.5,3.0,4.0,200.0,90.0
98103,2,1.0,1.0,1.0,50.0,86.0
98103,2,1.0,1.0,1.0,85.0,97.0
98103,2,1.0,1.0,1.0,90.0,99.0
98103,3,1.0,1.0,1.0,89.0,94.0
98107,2,1.0,1.0,1.0,65.0,91.0
98103,2,1.5,1.0,1.0,125.0,96.0
98103,2,1.0,1.0,1.0,67.0,95.0
98103,3,1.0,2.0,2.0,100.0,90.0
98107,4,2.0,2.0,2.0,150.0,97.0
98103,4,1.0,1.0,2.0,115.0,93.0
98103,6,2.5,3.0,3.0,210.0,100.0
98103,3,1.0,2.0,1.0,195.0,94.0
98103,1,1.0,1.0,1.0,59.0,96.0
98107,4,1.0,1.0,2.0,110.0,96.0
98103,6,2.5,3.0,4.0,235.0,97.0
98107,2,1.0,1.0,1.0,115.0,98.0
98107,6,1.5,3.0,3.0,400.0,100.0
98103,1,1.0,1.0,1.0,62.0,100.0
98103,2,1.0,1.0,1.0,135.0,100.0
98103,4,1.0,1.0,4.0,119.0,100.0
98103,4,1.0,2.0,2.0,200.0,99.0
98103,4,1.0,2.0,2.0,160.0,96.0
98103,8,2.5,3.0,3.0,400.0,100.0
98103,4,1.0,2.0,2.0,225.0,95.0
98103,7,1.0,3.0,7.0,240.0,93.0
98103,1,1.5,1.0,1.0,50.0,100.0
98103,3,1.0,1.0,2.0,165.0,100.0
98107,6,2.5,3.0,4.0,350.0,94.0
98103,3,1.5,2.0,2.0,150.0,100.0
98103,4,2.5,3.0,3.0,150.0,100.0
98103,2,1.0,1.0,1.0,85.0,93.0
98103,6,1.0,2.0,3.0,150.0,88.0
98103,5,1.0,1.0,5.0,79.0,95.0
98103,3,1.0,1.0,2.0,76.0,100.0
98107,3,1.0,1.0,2.0,78.0,100.0
98103,4,1.0,2.0,2.0,135.0,100.0
98103,2,1.0,0.0,1.0,105.0,98.0
98103,2,1.0,1.0,1.0,99.0,96.0
98103,1,1.0,1.0,1.0,65.0,100.0
98103,8,2.5,3.0,3.0,325.0,96.0
98107,4,1.0,3.0,5.0,99.0,92.0
98107,3,1.0,1.0,1.0,149.0,96.0
98103,3,1.0,1.0,2.0,79.0,98.0
98103,1,1.0,1.0,1.0,40.0,100.0
98103,2,1.0,1.0,1.0,115.0,99.0
98103,4,1.0,1.0,2.0,120.0,96.0
98103,6,1.0,2.0,3.0,150.0,100.0
98103,2,1.0,1.0,1.0,68.0,98.0
98103,3,1.0,1.0,2.0,99.0,97.0
98103,2,1.0,1.0,1.0,90.0,88.0
98107,2,1.0,1.0,1.0,110.0,95.0
98103,3,1.0,1.0,1.0,80.0,96.0
98103,1,1.5,1.0,1.0,87.0,98.0
98103,6,2.5,3.0,4.0,260.0,98.0
98103,4,1.0,1.0,2.0,115.0,99.0
98103,2,1.0,1.0,1.0,60.0,90.0
98103,6,1.0,2.0,3.0,175.0,98.0
98107,2,1.0,1.0,1.0,85.0,100.0
98107,4,1.0,0.0,2.0,109.0,98.0
98107,2,1.0,1.0,1.0,107.0,90.0
98103,4,1.0,0.0,1.0,200.0,98.0
98107,2,1.0,1.0,1.0,85.0,98.0
98103,2,1.0,0.0,1.0,70.0,100.0
98103,2,1.0,1.0,1.0,77.0,98.0
98103,2,1.0,1.0,1.0,65.0,95.0
98107,2,1.0,1.0,1.0,108.0,100.0
98103,16,3.5,4.0,10.0,250.0,95.0
98103,2,1.0,0.0,1.0,125.0,95.0
98107,6,1.0,2.0,2.0,100.0,98.0
98103,4,1.0,2.0,2.0,160.0,100.0
98103,2,1.0,0.0,1.0,109.0,97.0
98103,6,2.0,3.0,3.0,175.0,96.0
98103,4,1.0,1.0,1.0,120.0,80.0
98103,5,1.0,2.0,3.0,154.0,92.0
98103,3,1.0,1.0,1.0,65.0,100.0
98107,4,1.0,1.0,2.0,95.0,96.0
98107,6,2.0,3.0,3.0,359.0,80.0
98102,4,1.0,1.0,2.0,79.0,100.0
